id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
52587,We Are the Night,Released,2405336,100,FALSE,/oDcofzQTU2p9ZpB3UyrbWjUrgOa.jpg,0,http://www.wir-sind-die-nacht.film.de/,tt1692504,de,Wir sind die Nacht,"One night, 18 year old Lena is bitten by Louise, leader of a female vampire trio that are as deadly as they are beautiful. Her newfound vampiric lifestyle is a blessing and a curse at the same time. At first, she enjoys the limitless freedom, the luxury, the parties. But soon the murderous blood lust of her comrades in arms proves too much for her, and she falls dangerously in love with Tom, a young undercover cop.",/zNESCcM2PbynPPdzlEPUUHMaxqI.jpg,Immortal. Insatiable.,"Fantasy, Drama, Horror, Romance","Celluloid Dreams, Constantin Film",Germany,German,"berlin, germany, vampire, bite, nightclub, lesbian relationship, lgbt",6.085,248,2010
143567,Just Like Brothers,Released,0,104,FALSE,/bUGr9mprSKd6ilcSFwj1i3XvsTF.jpg,0,,tt2112129,fr,Comme des frères,"Since Charlie is no longer there, the lives of Boris, Elie, and Maxime have been torn apart. These three men, who have nothing in common, all shared one thing: their love for Charlie. One loved her like a sister, one loved her like the woman of his dreams, one loved her like a friend. Except that Charlie is dead and none of them - not Boris, an accomplished businessman, not Elie, a night owl scriptwriter, and not Maxime, still living at home with his mother - know how to deal with it. But because she asked them to do so, they abruptly decide to undertake a journey together, heading for Corsica and the house that Charlie loved so much. Except that here they are stuck in a car together for over 500 miles. It's going to be a long journey. Boris, Elie and Maxime, three men, three generations, no affinity. But by the time they arrive at their destination, they will have realized one majorly important thing: Charlie has changed their lives forever.",/faimmushRwen8519t2vBBAWjrUr.jpg,,Comedy,"Cofinova 7, Zazi Films, Stone Angels, Direct Cinéma",France,French,,6.603,248,2012
79433,Ronal the Barbarian,Released,2403409,85,FALSE,/f3xcA9b0Hl02PNLu9DRPe6S1A7.jpg,0,http://www.ronalthebarbarian.com/,tt1629374,da,Ronal Barbaren,"Ronal is a young barbarian with low self-esteem, the polar opposite of all the muscular barbarians in his village. He's a real wuss. However, as fate would have it, responsibility for the tribe's survival falls on Ronal's scrawny shoulders, when the evil Lord Volcazar raids the village and abducts every living barbarian with the exception of Ronal, who is forced to go on a perilous quest to save his enslaved clan and thwart Volcazar’s plot to rule the world. Along the way, our unlikely hero is joined by Alibert the buttery bard, Zandra the gorgeous shield-maiden and Elric the metrosexual elfin guide. To ultimately vanquish the enemy, the band must overcome awesome challenges.",/vT8m9Ji4mrUExpuIX0LGjMPHEHX.jpg,"Babes, balls and muscles in 3D for the whole family","Animation, Adventure, Fantasy","Det Danske Filminstitut, Nordisk Film Denmark",Denmark,Danish,"barbarian, weak barbarian",6.087,248,2011
397442,Win It All,Released,0,88,FALSE,/c3Z2KVeDVnym09AiBZ3NAWWXMU5.jpg,0,https://www.netflix.com/title/80134527,tt3155328,en,Win It All,A gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.,/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,,Comedy,"Forager Film, Garrett Doubles Down",United States of America,English,"gambling, gambler, duringcreditsstinger, gambling addiction, brother brother relationship",5.655,248,2017
78381,Twixt,Released,1300000,89,FALSE,/pe9PbtFa1ISZ5EOmUC5mLBcISzq.jpg,7000000,,tt1756851,en,Twixt,A declining writer arrives in a small town where he gets caught up in a murder mystery involving a young girl.,/jSn7DVovIFeTSiwwoziSYpJFaaS.jpg,"Between the living and the dead, evil is waiting.","Mystery, Fantasy, Horror",American Zoetrope,United States of America,"English, French","sheriff, vampire, orphanage, writer, ghost, murder mystery",4.952,248,2011
451504,Joint Custody,Released,0,93,FALSE,/ndyDDRLitBb97W27PYsF7c8UHKP.jpg,0,,tt7217028,fr,Garde alternée,"A wife finds out her husband has a mistress. She decides to propose her to share her life with her husband, alternating every two weeks.",/heGJlmfQUn7rqNsBUF04Jv3v8sw.jpg,,Comedy,Pan-Européenne,France,French,,5.778,248,2017
1087040,Money Shot: The Pornhub Story,Released,0,95,FALSE,/sGE6N1vJjxZLkOJEXdIOqTslxuL.jpg,0,https://www.netflix.com/title/81406118,tt26739529,en,Money Shot: The Pornhub Story,"Featuring interviews with performers, activists and past employees, this documentary offers a deep dive into the successes and scandals of Pornhub.",/kpTqWqLYcf1uErnx5VXLah4EWJZ.jpg,,Documentary,Jigsaw Productions,United States of America,English,"porn industry, porn actress, adult filmmaking, porn production",5.752,248,2023
20497,Ballet Shoes,Released,0,85,FALSE,/1Pq66oUIdeDO3uCoTlP6QAj7uco.jpg,0,http://www.balletshoesdvd.com/,tt1083845,en,Ballet Shoes,"An unusual explorer named Gum and his kindly niece adopt three orphans -- Pauline, Petrova and Posy -- and raise them as sisters in 1930s London. But the girls must fend for themselves when Gum doesn't return from one of his adventures. Together, they nurture their passions for acting, aviation and ballet in this charming TV adaptation of Noel Streatfield's novel.",/9dppiby4n8XjNfM0JRvUJdNW9Lc.jpg,Dreams do come true.,"TV Movie, Drama, Family","Granada Television, BBC",United Kingdom,English,"dancing, london, england, ballet, orphan, based on children's book, woman director",6.373,248,2008
53596,Even the Rain,Released,0,104,FALSE,/wIgN4qGIydCAkgeFfPomqLRqRbg.jpg,10600000,http://www.tambienlalluvia.com/en/,tt1422032,es,También la lluvia,"As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.",/nXjLFjC1nZUycdO273kV4sV3XqL.jpg,"Spain Conquered the New World for Gold 500 Years Later, Water is Gold Not Much Else has Changed...","Drama, History","Vaca Films, Morena Films, Alebrije Producciones, Mandarin Cinéma","France, Mexico, Spain","English, Spanish, Quechua","demonstration, water supply, water shortage, documentary filmmaking, political protest, woman director, post colonialism, civil unrest, quechua indian, cochabamba bolivia",6.9,248,2011
217923,Young Detective Dee: Rise of the Sea Dragon,Released,98774891,134,FALSE,/2GyUjbfQb20gr92cGV3EwNCgtCc.jpg,0,,tt2992146,zh,狄仁杰之神都龙王,"The action-packed and captivating tale of Dee Renjie's beginnings in the Imperial police force. His very first case, investigating reports of a sea monster terrorizing the town, reveals a sinister conspiracy of treachery and betrayal, leading to the highest reaches of the Imperial family.",/wsnioYKR2C2FlAYZxZTzihW2TVh.jpg,,"Action, Crime, Fantasy, Adventure","Huayi Brothers Pictures, China Film Co-Production Corporation","China, Hong Kong",Mandarin,"martial arts, kung fu, detective, sea monster, 7th century",6.25,248,2013
456508,Chris Brown: Welcome to My Life,Released,0,80,FALSE,/2k5mmhnAkQ2GTYyDxPYfgBzSzVY.jpg,0,http://www.chrisbrowndocumentary.com/homepage,tt5588850,en,Chris Brown: Welcome to My Life,"This compelling Documentary moves beyond the spotlight and past the attention-grabbing headlines to give pop superstar Chris Brown a chance to tell his own story. New interviews with the international phenomenon reveal long-awaited answers about his passion for making music, his tumultuous and much publicized relationships, and the pitfalls of coming of age in the public eye. Also included is new concert footage, behind-the-scenes access, and special interviews from Usher, Jennifer Lopez, DJ Khaled, Mike Tyson, Jamie Foxx and others.",/9nlaaWCBVEgm8dL2GuKGIb7P0g7.jpg,,Documentary,Riveting Entertainment,United States of America,English,biography,6.4,248,2017
13355,Scooby-Doo! Pirates Ahoy!,Released,0,71,FALSE,/t14yKET7koe0TtJw4Pk923Ntqyq.jpg,0,,tt0867418,en,Scooby-Doo! Pirates Ahoy!,"It's horror on the high seas when Scooby-Doo and the gang take a creepy cruise into one of the world's most mysterious places, the Bermuda Triangle! If Scooby, Shaggy and the gang can't solve this mystery, they may have to walk the plank.",/t1xNRp1oqPAKxPJgJ1F90jvHMGr.jpg,,"Fantasy, Animation, Comedy, Family, Mystery, Adventure","Warner Bros. Animation, Hanna-Barbera Productions",United States of America,English,"pirate, pirate ship, costume party, hypnotize, mystery",7.557,247,2006
1045944,The Boss Baby: Christmas Bonus,Released,0,47,FALSE,/nITzFbM1JS7WEvFjjGL0kCb2yPr.jpg,0,https://www.netflix.com/title/81500345,tt23546646,en,The Boss Baby: Christmas Bonus,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,,"Animation, Family, Adventure",DreamWorks Animation Television,United States of America,English,"holiday, santa claus, christmas",6.785,247,2022
17,The Dark,Released,6593579,87,FALSE,/dhr0q4eiRr8ltqPig32TwhPRdaD.jpg,0,http://www.whatisannwyn.co.uk/,tt0411267,en,The Dark,"In an attempt to pull her family together, Adèlle travels with her young daughter Sarah to Wales to visit her father. The morning after they arrive, Sarah mysteriously vanishes in the ocean. Not long after, a little girl bearing a striking resemblance to their missing daughter reveals that she has retuned from the dead  — and that Sarah has been taken to the Welsh underworld.",/wZeBHVnCvaS2bwkb8jFQ0PwZwXq.jpg,One of the living for one of the dead.,"Horror, Thriller, Mystery","Constantin Film, Impact Pictures, Isle of Man Film, UK Film Council","Germany, United Kingdom","English, Welsh","sea, wales, child abuse, shepherd, adolescence, paradise, suicide, sheep, parent child relationship, loss of loved one, single, sect",5.755,247,2005
47218,Happythankyoumoreplease,Released,853862,100,FALSE,/70ZvRGM7UHVasF9MJWpUk6f0oGe.jpg,0,http://www.happythankyoumoreplease.com/,tt1481572,en,Happythankyoumoreplease,"Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways struggling to connect and define what it means to love and be loved. Six New Yorkers juggle love, friendship, and the keenly challenging specter of adulthood. Sam Wexler is a struggling writer who's having a particularly bad day. When a young boy gets separated from his family on the subway, Sam makes the questionable decision to bring the child back to his apartment and thus begins a rewarding, yet complicated, friendship. Sam's life revolves around his friends — Annie, whose self-image keeps her from commitment; Charlie and Mary Catherine, a couple whose possible move to Los Angeles tests their relationship; and Mississippi, a cabaret singer who catches Sam's eye.",/qWZwKkrPNoSa7LIvUTwClmFUjBn.jpg,Go Get Yourself Loved,"Comedy, Drama, Romance","Paper Street Films, Tom Sawyer Entertainment, Back Lot Pictures, Haven Entertainment",United States of America,English,young boy,6.494,247,2011
529784,A Faithful Man,Released,0,75,FALSE,/2995K991Na0ZDVIohnweSBngSkD.jpg,0,,tt8075202,fr,L'Homme fidèle,"Marianne leaves Abel for Paul, his best friend and the father of her unborn child. Eight years later, Paul dies and Marianne returns to Abel. However, things have changed for the both of them and feelings of jealousy surround their new relationship.",/l1bHryDSFWgiDbEdTf2H7vQAKCp.jpg,,"Comedy, Drama, Romance","Why Not Productions, Canal+, Ciné+",France,"Spanish, French",,5.472,247,2018
48916,Iznogoud,Released,0,95,FALSE,/bR1wi8zBXoaI0VXs0TZHUE82psw.jpg,30456177,,tt0402294,fr,Iznogoud,"In Baghdad the Magnificent reigns Haroun al Plassid, who is the Caliph. There also dwells Iznogoud, who wants to be the Caliph. The irascible Grand Vizier hatches plot after plot to remove his ruler and take his place—melting Djinn, invisibility spell, cursed diamond, voodoo doll… But no amount of cunning or obstinacy can make up for sheer, hilariously bad luck.",/6hjp24ZuxIo2EImYgFj2jkXYRLq.jpg,,Comedy,"TF1 International, L'Arbre et la Colombe, TPS Star, M6 Studio, Vertigo Productions",Belgium,"French, Polish",,3.962,247,2005
999644,You Are So Not Invited to My Bat Mitzvah,Released,0,103,FALSE,/ofhCK7zP0fMJzJC3mn9roLmAfq5.jpg,0,https://www.netflix.com/title/81416306,tt21276878,en,You Are So Not Invited to My Bat Mitzvah,Stacy and Lydia are BFFs who've always dreamed about having epic bat mitzvahs. But things start to go comically awry when a popular boy and middle school drama threatens their friendship and their rite of passage.,/ukpifWBW2xEmMtJX4bCpoNpWEr2.jpg,,Comedy,"Happy Madison Productions, Alloy Entertainment",United States of America,English,"based on novel or book, bar mitzvah, teenage girl, middle school, jewish girl, jewish family, teen drama",6.338,247,2023
34583,The Final,Released,0,93,FALSE,/c0W5mAgFMBMhb1MIuFlUh04zQxO.jpg,1000000,http://www.thefinalmovie.com/,tt1390535,en,The Final,A group of high school outcasts get revenge on the students that torment them.,/3jPSvaW9veHVeaEll9DH7eoJ634.jpg,This lesson can't be learned in the classroom.,"Thriller, Horror",Agora Entertainment,United States of America,English,"mask, high school, kidnapping, revenge, torture",5.992,247,2010
81393,12 Dates of Christmas,Released,0,89,FALSE,/qlUZofx7TWwC6JBVVDFY6yHLl3e.jpg,0,,tt1846442,en,12 Dates of Christmas,"In an attempt to win back her ex-boyfriend on Christmas Eve, Kate ends up ruining her blind date with Miles, a handsome guy she's been set up with. In a strange twist of fate, Kate is given the chance to re-live Christmas Eve twelve times.",/26X4Lldt6bwLnrX6kkLfUZTLojw.jpg,Twelve chances to get it right.,"TV Movie, Comedy, Family, Fantasy, Romance","ABC Family Worldwide, Von Zerneck Sertner Films, Princessa Productions, Hop, Skip and Jump Productions",United States of America,English,"new york city, christmas party, blind date, time loop, falling in love, advertising, dog, ex-boyfriend ex-girlfriend relationship, landscape architect, christmas, do over, christmas eve, deceased mother, in love with ex, hockey player, tv movie",6.069,246,2011
16409,Last Chance Harvey,Released,32562782,99,FALSE,/rllJGU1LLCw5tHlpTfY2jcm7JgX.jpg,0,,tt1046947,en,Last Chance Harvey,"In London for his daughter's wedding, a struggling jingle-writer, Harvey Shine, misses his plane to New York, and thus loses his job. While drowning his sorrows in the airport pub, Harvey meets Kate, a British government worker stuck in an endless cycle of work, phone calls from her mother, and blind dates. A connection forms between the unhappy pair, who soon find themselves falling in love.",/er7IVSXCIxZt3RBOXqddePlRYua.jpg,"When it comes to love, is it ever too late to take a chance?","Drama, Romance","Process Productions, Overture Films, Paramount Vantage",United States of America,English,"work, parent child relationship, wedding, duringcreditsstinger, american in the uk",6.262,246,2008
13168,Smiley Face,Released,179381,84,FALSE,/5OHfUjA9uSxLuxODynixGFpsoOL.jpg,0,,tt0780608,en,Smiley Face,"Jane, a struggling but perpetually stoned actress, has a busy day ahead. She has several important tasks on her list, including buying more marijuana. Even though she already has a good start on the day's planned drug use, she eats her roommate's pot-laced cupcakes and embarks on a series of misadventures all over Los Angeles.",/g4tiLL7uVE9N8yOhu3iLQN8LUBy.jpg,High. How are you?,Comedy,"Desperate Pictures, Anonymous Content, ApolloProMovie & Co. 3. Filmproduktion","Germany, United States of America",English,"drug dealer, hippie, roommate, flashback, stoned, grass, marijuana, drugs, desire, audition, stoner, misadventure, ferris wheel, tripping, high, cupcake, pot, paranoid, stoner movie",5.988,246,2007
154030,The Tower,Released,36531605,121,FALSE,/wvzVVJeKO9xsPlYiQmMQKCWagZk.jpg,0,,tt2554270,ko,타워,"Tower Sky, a luxurious building complex, has organised a lavish Christmas party for its VIP guests. However, things go awry when a fire breaks out and thousands of lives are endangered.",/puqjyTc3TYUARgHxzVjscKJkKX9.jpg,Tower Sky. 108 Stories. Survive at any cost.,"Action, Drama","CJ Entertainment, The Tower Pictures",South Korea,"French, Japanese, Korean","helicopter, fire, panic, christmas party, survival, disaster, explosion, tower, firefighter, christmas, christmas eve, south korea, seoul, south korea",6.99,246,2012
537847,The Armadillo's Prophecy,Released,0,99,FALSE,/cQaKW53dJhAn4ztkstXJkAzWcBa.jpg,0,,tt7660450,it,La profezia dell'armadillo,"A 27-year-old suburban slacker entertains daily conversations bordering on paradoxical with his conscience, which manifests itself in the form of a human-sized armadillo. Based on the best-selling graphic novel by Zerocalcare.",/1dHaWQxkm8gmdTuuignUOg5kmx9.jpg,,"Comedy, Drama",Fandango,Italy,Italian,,6.122,246,2018
34070,Songs from the Second Floor,Released,80334,99,FALSE,/ynXVuylP8upazjz8lrqb1PEMkdR.jpg,0,,tt0120263,sv,Sånger från andra våningen,A monumental traffic jam serves as the backdrop for the lives of the inhabitants of a Swedish city.,/heW06kNneH6nL59h4ZoaODYXFmY.jpg,,"Drama, Comedy","SVT Drama, Easy Film, Nordisk Film & TV Fond, Roy Andersson Filmproduktion AB","Sweden, Denmark, Norway","Russian, Swedish","poem, insanity, witness, poet, surrealism, traffic jam, apocalypse, crucifix, anarchic comedy",7.161,246,2000
5001,Before Night Falls,Released,8524534,134,FALSE,/jnJ4i6vPQETcfjxOvAODxzsdQfX.jpg,0,,tt0247196,en,Before Night Falls,"Spanning several decades, this powerful biopic offers a glimpse into the life of famed Cuban poet and novelist Reinaldo Arenas, an artist who was vilified for his homosexuality in Fidel Castro's Cuba.",/kb2dqj73cfmt6qHAh1ySIlVm6v0.jpg,,Drama,"El Mar Pictures, Grandview Pictures","Mexico, United States of America","English, Spanish","new york city, suicide, aids, cuba, totalitarian regime, artist, hot air balloon, attempt to escape, exile, biography, fidel castro, cuban revolution, male homosexuality, author, oppression, lgbt",6.63,246,2000
468302,Love and Bullets,Released,0,133,FALSE,/4xcZkjdkPZ0iJ53AyBJ9b9SdSDD.jpg,0,,tt7204006,it,Ammore e malavita,"A Camorra boss fakes his own death in order to start a new life elsewhere with his family, but a nurse happens to see him alive and well after the funeral. A hitman is promptly sent to get rid of her, only to find out that she's his first and unforgotten love. He decides to protect her, becoming himself a target.",/gjgTPRxVWpqHBa1dNRSfaiVDxWp.jpg,True love only comes once and never dies,"Music, Comedy, Romance, Crime","Madeleine, Mompracem, RAI Cinema, Tam Tam Fotografie, Manetti Bros. Film",Italy,Italian,"kitsch, naples, italy, camorra, eternal love, musical comedy, jukebox musical",6.6,246,2017
5206,The Boss of It All,Released,0,95,FALSE,/3WlzpN3MUt9g7AFloo8ZJoVWg6X.jpg,3000000,http://www.direktorenfordethele.dk/,tt0469754,da,Direktøren for det hele,An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.,/rwEtK0YLHLzT13uPtXyXCHoWMwR.jpg,,Comedy,"Zentropa Entertainments, Memfis Film, Slot Machine, Lucky Red, SVT, DR, Film i Väst","Denmark, France, Germany, Iceland, Italy, Sweden","English, Danish, Icelandic, Russian","office, it-expert",6.612,246,2006
21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,Released,0,61,FALSE,/lfAhPKtTzYmgwTfXlLlUoQSqHA0.jpg,0,https://www.disneymoviesanywhere.com/movie/mickeys-magical-christmas,tt0300195,en,Mickey's Magical Christmas: Snowed in at the House of Mouse,"When a huge snowstorm leaves everyone stranded, Mickey and all of his guests at the House of Mouse, including Pooh, Belle, Snow White, Cinderella, Ariel and many more of his old and new friends, break out the cookies and hot chocolate to help Donald mend his tattered Christmas spirit.",/pjDGKPiaQ0R8wjO8ygZUdIdvZPK.jpg,,"Animation, Family, Comedy","Disney Television Animation, Toon City",United States of America,English,"holiday, narration, christmas",6.947,246,2001
244563,"Kumiko, the Treasure Hunter",Released,0,100,FALSE,/pGN4hqoXRLEFsBfavVVY7XWtjZG.jpg,0,,tt3263614,en,"Kumiko, the Treasure Hunter","Frustrated with her mundane life, a Tokyo office worker becomes obsessed with a fictional movie that she mistakes for a documentary. Fixating on a scene where stolen cash is buried in North Dakota, she travels to America to find it.",/bREov5TqiAMxb2ZO1bAZdUuaesv.jpg,,Drama,"Ad Hominem Enterprises, Lila 9th Productions",United States of America,"Japanese, English","japan, language barrier, treasure hunt, north dakota, rabbit",6.575,246,2014
14397,Whisper,Released,5285197,94,FALSE,/wOIhM699eray5zsAXrZSUzwZZRk.jpg,12000000,,tt0435528,en,Whisper,Sinister things begin happening to kidnappers who are holding a young boy for ransom in a remote cabin.,/mxs3ox33B3IWs6jMAS3EZ0TckXm.jpg,The devil's work is childs play,"Crime, Drama, Horror, Thriller","Universal Pictures, Gold Circle Films, H2F Entertainment, Yukon Film Incentive Program, Mandate International","Canada, United States of America",English,,6.457,246,2007
73358,Page Eight,Released,0,99,FALSE,/vH6TWGAgQaLSibGU7tz26JLb0Cp.jpg,0,,tt1797469,en,Page Eight,"Johnny is a long-serving MI5 officer. His boss dies suddenly, leaving behind an inexplicable file which threatens the stability of the organisation.",/cwKjDCIiVakMtr6BVYHr6m4tmly.jpg,New Century. New Rules.,"Mystery, Thriller, Drama","Runaway Fridge TV, BBC, Heyday Films, Carnival Films, Masterpiece",United Kingdom,English,"spy, blackmail, prime minister, mi5, political thriller, intelligence service, secret",6.498,245,2011
1950,Lucky You,Released,8461686,124,FALSE,/wBIQsOrenmVjnfUqSub7Zrw0JNm.jpg,55000000,http://luckyyoumovie.warnerbros.com/,tt0338216,en,Lucky You,A professional poker player whose astounding luck at the table fails to translate into his lonesome love life attempts to win the World Series of Poker while simultaneously earning the affections of a beautiful Las Vegas singer.,/eJIXWcW31erhRH8Hf3FrCNlvEa7.jpg,Change your game. Change your life.,"Drama, Romance","Lonely Film Productions GmbH & Co. KG., Village Roadshow Pictures, Deuce Three Productions, Di Novi Pictures, Warner Bros. Pictures",United States of America,English,"poker, sports, gambling, las vegas",5.624,245,2007
39957,Burning Bright,Released,58147,89,FALSE,/pKfSeodDgNOiK6zZ6k02h5hDljE.jpg,0,,tt1244658,en,Burning Bright,"After her lousy stepfather steals her savings to buy a vicious tiger, Kelly loses all hope of going to college. But Kelly's situation worsens when a hurricane leaves her and her autistic brother boarded up in their house with the man-eating beast. This edge-of-your-seat thriller follows the gutsy heroine and her younger sibling as they struggle to outwit the ravenous predator and find a way to survive.",/12IEFCxxYut4Yd7wKMt5Cndc4hu.jpg,His Feeding. Your Frenzy.,"Drama, Horror, Thriller","Burning Bright Productions, Lionsgate, Sobini Films, Launchpad Productions",United States of America,English,"tiger, autism, hurricane, animal attack, trapped",6.314,245,2010
606154,The Tunnel,Released,0,103,FALSE,/7GRuZEAfrZv6NI9JV5tawQgRp2.jpg,0,,tt9049042,no,Tunnelen,"When a truck crashes inside a tunnel, people on their way home for Christmas are brutally trapped in a deadly fire. With a blizzard raging outside, and the first responders struggling to get to the accident, it's every man for himself.",/x2Nkkk0znwNDtqCdZKFQNA4Ayxg.jpg,Two ways in - No way out,"Thriller, Drama","Handmade films in Norwegian Woods, Nordisk Film Norway",Norway,Norwegian,,6.306,245,2019
366668,Playmobil: The Movie,Released,0,99,FALSE,/axmxVeX5R1FfN7w4LNFehskDxW1.jpg,75000000,,tt4199898,en,Playmobil: The Movie,Marla is forced to abandon her carefully structured life to embark on an epic journey to find her younger brother Charlie who has disappeared into the vast and wondrous animated world of Playmobil toys.,/zPQzLZnfVw9fbXyxxglyOsmQBlu.jpg,Let adventure lead you home.,"Family, Animation, Comedy, Adventure","ON Animation Studios, Morgen Studios, DMG Entertainment, Lionsgate, STX Films, SODEC","Canada, China, France, Germany, United States of America",English,"playmobil, live action and animation",5.637,245,2019
5956,Joshua,Released,719968,105,FALSE,/veCjJV6Zk2hRXGfWv73RHca4hAJ.jpg,0,,tt0808331,en,Joshua,"The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua, an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.",/eujI63zJwdSCi2yzy7wpfjXQajt.jpg,The story of a perfect boy who had the perfect plan.,"Drama, Thriller, Horror",ATO Pictures,United States of America,English,"child abuse, baby, sibling relationship, nanny, mother-in-law, bible, intellectually gifted, sleeplessness, malice",5.662,245,2007
71254,Arena,Released,0,94,FALSE,/u5cKeARSFgRGwVz51icHvTEx28v.jpg,10000000,,tt1117581,en,Arena,"David Lord finds himself forced into the savage world of a modern gladiatorial arena, where men fight to the death for the entertainment of the online masses.",/fjudEycIJS3IOnYkI09u2tACms9.jpg,There's no greater battle... Than the battle for your life.,"Action, Thriller, Science Fiction","Motion Picture Corporation of America, Fury Productions, RCR Media Group, Zero Gravity Management",United States of America,"English, Mandarin, Italian",death game,5.255,245,2011
936074,Tenor,Released,0,100,FALSE,/7IW5xt241RUAufYiFBoAPx5n52V.jpg,0,,tt15740736,fr,Ténor,"While working part-time as a food deliveryman, Antoine, an aspiring young rapper from the suburbs of Paris, meets Mrs. Loiseau, an eminent teacher at the Paris Opéra. Stunned by the young man's raw talent, she introduces him to the world of opera. As Antoine becomes one of Mrs. Loiseau's students, he hides his new dream from his friends and family, fearing that they won’t understand – this double life burdens him... Somewhere in between the gilded and uptight Parisian upper-class, and the harsh yet free-spirited and familiar suburbs he grew up in, Antoine will have to find his own voice.",/14195Sv9rUHXJAuWbjFDtRQMUCf.jpg,,"Comedy, Drama","Firstep, Darka Movies, StudioCanal",France,French,,7.184,245,2022
12698,The Fog of War,Released,0,107,FALSE,/hbqpPucPtkw4vhDYvXTDI75QLN1.jpg,0,,tt0317910,en,The Fog of War,"Using archival footage, cabinet conversation recordings, and an interview of the 85-year-old Robert McNamara, The Fog of War depicts his life, from working as a WWII whiz-kid military officer, to being the Ford Motor Company's president, to managing the Vietnam War as defense secretary for presidents Kennedy and Johnson.",/m1dEnkrdJGBSLeAyJepuGrU9sNI.jpg,,Documentary,"SenArt Films, RadicalMedia",United States of America,English,"vietnam, politics, biography, lesson, secretary of defense, anti war protest, cuban missile crisis, dominoes, cabinet position, armed forces, spin doctor, self immolation, auto industry",7.731,245,2003
15713,The First Star,Released,0,90,FALSE,/mUiWzeLBIwSSyeOXofYHU8fLf4W.jpg,0,,tt1350940,fr,La Première Étoile,"A married father of three, lives in Créteil doing odd jobs and spends his time at the local PMU bar. One day, to please his daughter, he promises a little too quick to take the whole family on vacation to ski. The only problem: if he breaks his promise, his wife will divorce him.",/iYwiHAshgJbE6gzqjKYNoX0BnOO.jpg,,Comedy,"Vendredi Film, France 2 Cinéma, Mars Distribution, Auvergne-Rhône-Alpes Cinéma",France,French,,5.776,245,2009
13354,"Chill Out, Scooby-Doo!",Released,0,73,FALSE,/b3YTgRg33zNzn60Fi44Z1LpwAUO.jpg,0,https://www.warnerbros.com/movies/chill-out-scooby-doo,tt1097636,en,"Chill Out, Scooby-Doo!","The gang's vacation to Paris takes a wrong turn when Scooby and Shaggy miss their flight and end up on a skydiving expedition in the Himalayas. To make matters worse, upon arrival they must outrun the Abominable Snowmonster.",/n1SgvnX4SJ6gZEpDSQEbcmQOslJ.jpg,,"Family, Comedy, Animation, Adventure, Mystery","Hanna-Barbera Productions, Warner Bros. Animation",United States of America,English,"paris, france, himalaya mountain range, radio, vacation, traveling, abominable snowman",7.535,245,2007
70057,Dragon,Released,0,115,FALSE,/AbVr54Ra2DYSNiQjAklB1de4gQn.jpg,0,,tt1718199,zh,武俠,"A sinful martial arts expert wants to start a new tranquil life, only to be hunted by a determined detective and his former master.",/wnzIYs7NNJGC7AuQKfecEVStYAr.jpg,Blood Always Leaves a Trail.,"Drama, Action, Thriller","Dingsheng Cultural Industry Investment, JSBC Eudemonia Blue Ocean TV & Movie Group, We Pictures, Yunnan Film Group","Hong Kong, China",Mandarin,,6.965,244,2011
804435,Vanquish,Released,0,96,FALSE,/mYM8x2Atv4MaLulaV0KVJWI1Djv.jpg,0,https://www.lionsgate.com/movies/vanquish,tt5932368,en,Vanquish,"Victoria is a young mother trying to put her dark past as a Russian drug courier behind her, but retired cop Damon forces Victoria to do his bidding by holding her daughter hostage. Now, Victoria must use guns, guts and a motorcycle to take out a series of violent gangsters—or she may never see her child again.",/AoWY1gkcNzabh229Icboa1Ff0BM.jpg,She's got one night to save her life.,"Action, Crime, Thriller","March On Productions, Capstone Group",United States of America,"English, Turkish","police, hostage, retired cop",5.51,244,2021
618219,Mosul,Released,0,102,FALSE,/hBPV18ocvkYbiD9kOJRgorPo5O8.jpg,0,https://www.netflix.com/title/81041495,tt9252468,ar,الموصل,"When ISIS took their homes, families and city, one group of men fought to take it all back. Based on true events, this is the story of the Nineveh SWAT team, a renegade police unit who waged a guerrilla operation against ISIS in a desperate struggle to save their home city of Mosul.",/dW1UNgDkVNreqYJk1YKo4ACa705.jpg,,"War, Drama, Action",AGBO,United States of America,Arabic,"isis (daesh), based on magazine, newspaper or article",6.707,244,2019
